HumanEval_ID,Name,FunctionCall,ExecutedLines,ExecutedLines_Symbols,Code_Indices,Code_Symbols
HumanEval/1,separate_paren_groups,"('(()()) ((())) () ((())()())',)","[14, 15, 16, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 30]",noprsturstursvwxzrstursvwxzrsvwxzABrsvrstursturstursvwxzrsvwxzrsvwxzABrsvrstursvwxzABrsvrstursturstursvwxzrsvwxzrstursvwxzrstursvwxzrsvwxzABrD,"from typing import List  # 1
  # 2
  # 3
def separate_paren_groups(paren_string: str) -> List[str]:  # 4
  # 5
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to  # 6
    separate those group into separate strings and return the list of those.  # 7
    Separate groups are balanced (each open brace is properly closed) and not nested within each other  # 8
    Ignore any spaces in the input string.  # 9
    >>> separate_paren_groups('( ) (( )) (( )( ))')  # 10
    ['()', '(())', '(()())']  # 11
    """"""  # 12
  # 13
    result = []  # 14
    current_string = []  # 15
    current_depth = 0  # 16
  # 17
    for c in paren_string:  # 18
        if c == '(':  # 19
            current_depth += 1  # 20
            current_string.append(c)  # 21
        elif c == ')':  # 22
            current_depth -= 1  # 23
            current_string.append(c)  # 24
  # 25
            if current_depth == 0:  # 26
                result.append(''.join(current_string))  # 27
                current_string.clear()  # 28
  # 29
    return result  # 30
  # 31","from typing import List  # a
  # b
  # c
def separate_paren_groups(paren_string: str) -> List[str]:  # d
  # e
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to  # f
    separate those group into separate strings and return the list of those.  # g
    Separate groups are balanced (each open brace is properly closed) and not nested within each other  # h
    Ignore any spaces in the input string.  # i
    >>> separate_paren_groups('( ) (( )) (( )( ))')  # j
    ['()', '(())', '(()())']  # k
    """"""  # l
  # m
    result = []  # n
    current_string = []  # o
    current_depth = 0  # p
  # q
    for c in paren_string:  # r
        if c == '(':  # s
            current_depth += 1  # t
            current_string.append(c)  # u
        elif c == ')':  # v
            current_depth -= 1  # w
            current_string.append(c)  # x
  # y
            if current_depth == 0:  # z
                result.append(''.join(current_string))  # A
                current_string.clear()  # B
  # C
    return result  # D
  # E"
HumanEval/10,make_palindrome,'x',"[22, 25, 27, 6, 30]",vyAfD,"  # 1
  # 2
def is_palindrome(string: str) -> bool:  # 3
  # 4
    """""" Test if given string is a palindrome """"""  # 5
    return string == string[::-1]  # 6
  # 7
  # 8
def make_palindrome(string: str) -> str:  # 9
    """""" Find the shortest palindrome that begins with a supplied string.  # 10
    Algorithm idea is simple:  # 11
    - Find the longest postfix of supplied string that is a palindrome.  # 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # 13
    >>> make_palindrome('')  # 14
    ''  # 15
    >>> make_palindrome('cat')  # 16
    'catac'  # 17
    >>> make_palindrome('cata')  # 18
    'catac'  # 19
    """"""  # 20
  # 21
    if not string:  # 22
        return ''  # 23
  # 24
    beginning_of_suffix = 0  # 25
  # 26
    while not is_palindrome(string[beginning_of_suffix:]):  # 27
        beginning_of_suffix += 1  # 28
  # 29
    return string + string[:beginning_of_suffix][::-1]  # 30
  # 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
HumanEval/10,make_palindrome,'jerry',"[22, 25, 27, 6, 28, 27, 6, 28, 27, 6, 28, 27, 6, 28, 27, 6, 30]",vyAfBAfBAfBAfBAfD,"  # 1
  # 2
def is_palindrome(string: str) -> bool:  # 3
  # 4
    """""" Test if given string is a palindrome """"""  # 5
    return string == string[::-1]  # 6
  # 7
  # 8
def make_palindrome(string: str) -> str:  # 9
    """""" Find the shortest palindrome that begins with a supplied string.  # 10
    Algorithm idea is simple:  # 11
    - Find the longest postfix of supplied string that is a palindrome.  # 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # 13
    >>> make_palindrome('')  # 14
    ''  # 15
    >>> make_palindrome('cat')  # 16
    'catac'  # 17
    >>> make_palindrome('cata')  # 18
    'catac'  # 19
    """"""  # 20
  # 21
    if not string:  # 22
        return ''  # 23
  # 24
    beginning_of_suffix = 0  # 25
  # 26
    while not is_palindrome(string[beginning_of_suffix:]):  # 27
        beginning_of_suffix += 1  # 28
  # 29
    return string + string[:beginning_of_suffix][::-1]  # 30
  # 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
HumanEval/10,make_palindrome,'xyx',"[22, 25, 27, 6, 30]",vyAfD,"  # 1
  # 2
def is_palindrome(string: str) -> bool:  # 3
  # 4
    """""" Test if given string is a palindrome """"""  # 5
    return string == string[::-1]  # 6
  # 7
  # 8
def make_palindrome(string: str) -> str:  # 9
    """""" Find the shortest palindrome that begins with a supplied string.  # 10
    Algorithm idea is simple:  # 11
    - Find the longest postfix of supplied string that is a palindrome.  # 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # 13
    >>> make_palindrome('')  # 14
    ''  # 15
    >>> make_palindrome('cat')  # 16
    'catac'  # 17
    >>> make_palindrome('cata')  # 18
    'catac'  # 19
    """"""  # 20
  # 21
    if not string:  # 22
        return ''  # 23
  # 24
    beginning_of_suffix = 0  # 25
  # 26
    while not is_palindrome(string[beginning_of_suffix:]):  # 27
        beginning_of_suffix += 1  # 28
  # 29
    return string + string[:beginning_of_suffix][::-1]  # 30
  # 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
HumanEval/10,make_palindrome,'xyz',"[22, 25, 27, 6, 28, 27, 6, 28, 27, 6, 30]",vyAfBAfBAfD,"  # 1
  # 2
def is_palindrome(string: str) -> bool:  # 3
  # 4
    """""" Test if given string is a palindrome """"""  # 5
    return string == string[::-1]  # 6
  # 7
  # 8
def make_palindrome(string: str) -> str:  # 9
    """""" Find the shortest palindrome that begins with a supplied string.  # 10
    Algorithm idea is simple:  # 11
    - Find the longest postfix of supplied string that is a palindrome.  # 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # 13
    >>> make_palindrome('')  # 14
    ''  # 15
    >>> make_palindrome('cat')  # 16
    'catac'  # 17
    >>> make_palindrome('cata')  # 18
    'catac'  # 19
    """"""  # 20
  # 21
    if not string:  # 22
        return ''  # 23
  # 24
    beginning_of_suffix = 0  # 25
  # 26
    while not is_palindrome(string[beginning_of_suffix:]):  # 27
        beginning_of_suffix += 1  # 28
  # 29
    return string + string[:beginning_of_suffix][::-1]  # 30
  # 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
HumanEval/10,make_palindrome,'',"[22, 23]",vw,"  # 1
  # 2
def is_palindrome(string: str) -> bool:  # 3
  # 4
    """""" Test if given string is a palindrome """"""  # 5
    return string == string[::-1]  # 6
  # 7
  # 8
def make_palindrome(string: str) -> str:  # 9
    """""" Find the shortest palindrome that begins with a supplied string.  # 10
    Algorithm idea is simple:  # 11
    - Find the longest postfix of supplied string that is a palindrome.  # 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # 13
    >>> make_palindrome('')  # 14
    ''  # 15
    >>> make_palindrome('cat')  # 16
    'catac'  # 17
    >>> make_palindrome('cata')  # 18
    'catac'  # 19
    """"""  # 20
  # 21
    if not string:  # 22
        return ''  # 23
  # 24
    beginning_of_suffix = 0  # 25
  # 26
    while not is_palindrome(string[beginning_of_suffix:]):  # 27
        beginning_of_suffix += 1  # 28
  # 29
    return string + string[:beginning_of_suffix][::-1]  # 30
  # 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
HumanEval/100,make_a_pile,"(3,)","[18, 18, 18, 18, 18]",rrrrr,"  # 1
def make_a_pile(n):  # 2
  # 3
    """"""  # 4
    Given a positive integer n, you have to make a pile of n levels of stones.  # 5
    The first level has n stones.  # 6
    The number of stones in the next level is:  # 7
        - the next odd number if n is odd.  # 8
        - the next even number if n is even.  # 9
    Return the number of stones in each level in a list, where element at index  # 10
    i represents the number of stones in the level (i+1).  # 11
  # 12
    Examples:  # 13
    >>> make_a_pile(3)  # 14
    [3, 5, 7]  # 15
    """"""  # 16
  # 17
    return [n + 2*i for i in range(n)]  # 18
  # 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
HumanEval/100,make_a_pile,"(4,)","[18, 18, 18, 18, 18, 18]",rrrrrr,"  # 1
def make_a_pile(n):  # 2
  # 3
    """"""  # 4
    Given a positive integer n, you have to make a pile of n levels of stones.  # 5
    The first level has n stones.  # 6
    The number of stones in the next level is:  # 7
        - the next odd number if n is odd.  # 8
        - the next even number if n is even.  # 9
    Return the number of stones in each level in a list, where element at index  # 10
    i represents the number of stones in the level (i+1).  # 11
  # 12
    Examples:  # 13
    >>> make_a_pile(3)  # 14
    [3, 5, 7]  # 15
    """"""  # 16
  # 17
    return [n + 2*i for i in range(n)]  # 18
  # 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
HumanEval/100,make_a_pile,"(5,)","[18, 18, 18, 18, 18, 18, 18]",rrrrrrr,"  # 1
def make_a_pile(n):  # 2
  # 3
    """"""  # 4
    Given a positive integer n, you have to make a pile of n levels of stones.  # 5
    The first level has n stones.  # 6
    The number of stones in the next level is:  # 7
        - the next odd number if n is odd.  # 8
        - the next even number if n is even.  # 9
    Return the number of stones in each level in a list, where element at index  # 10
    i represents the number of stones in the level (i+1).  # 11
  # 12
    Examples:  # 13
    >>> make_a_pile(3)  # 14
    [3, 5, 7]  # 15
    """"""  # 16
  # 17
    return [n + 2*i for i in range(n)]  # 18
  # 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
HumanEval/100,make_a_pile,"(6,)","[18, 18, 18, 18, 18, 18, 18, 18]",rrrrrrrr,"  # 1
def make_a_pile(n):  # 2
  # 3
    """"""  # 4
    Given a positive integer n, you have to make a pile of n levels of stones.  # 5
    The first level has n stones.  # 6
    The number of stones in the next level is:  # 7
        - the next odd number if n is odd.  # 8
        - the next even number if n is even.  # 9
    Return the number of stones in each level in a list, where element at index  # 10
    i represents the number of stones in the level (i+1).  # 11
  # 12
    Examples:  # 13
    >>> make_a_pile(3)  # 14
    [3, 5, 7]  # 15
    """"""  # 16
  # 17
    return [n + 2*i for i in range(n)]  # 18
  # 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
HumanEval/100,make_a_pile,"(8,)","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",rrrrrrrrrr,"  # 1
def make_a_pile(n):  # 2
  # 3
    """"""  # 4
    Given a positive integer n, you have to make a pile of n levels of stones.  # 5
    The first level has n stones.  # 6
    The number of stones in the next level is:  # 7
        - the next odd number if n is odd.  # 8
        - the next even number if n is even.  # 9
    Return the number of stones in each level in a list, where element at index  # 10
    i represents the number of stones in the level (i+1).  # 11
  # 12
    Examples:  # 13
    >>> make_a_pile(3)  # 14
    [3, 5, 7]  # 15
    """"""  # 16
  # 17
    return [n + 2*i for i in range(n)]  # 18
  # 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
HumanEval/101,words_string,"""One, two, three, four, five, six""","[13, 16, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 24, 25]",mprsvrsvrsvrstrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrxy,"  # 1
def words_string(s):  # 2
  # 3
    """"""  # 4
    You will be given a string of words separated by commas or spaces. Your task is  # 5
    to split the string into words and return an array of the words.  # 6
      # 7
    For example:  # 8
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  # 9
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  # 10
    """"""  # 11
  # 12
    if not s:  # 13
        return []  # 14
  # 15
    s_list = []  # 16
  # 17
    for letter in s:  # 18
        if letter == ',':  # 19
            s_list.append(' ')  # 20
        else:  # 21
            s_list.append(letter)  # 22
  # 23
    s_list = """".join(s_list)  # 24
    return s_list.split()  # 25
  # 26","  # a
def words_string(s):  # b
  # c
    """"""  # d
    You will be given a string of words separated by commas or spaces. Your task is  # e
    to split the string into words and return an array of the words.  # f
      # g
    For example:  # h
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  # i
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  # j
    """"""  # k
  # l
    if not s:  # m
        return []  # n
  # o
    s_list = []  # p
  # q
    for letter in s:  # r
        if letter == ',':  # s
            s_list.append(' ')  # t
        else:  # u
            s_list.append(letter)  # v
  # w
    s_list = """".join(s_list)  # x
    return s_list.split()  # y
  # z"
HumanEval/101,words_string,"""""","[13, 14]",mn,"  # 1
def words_string(s):  # 2
  # 3
    """"""  # 4
    You will be given a string of words separated by commas or spaces. Your task is  # 5
    to split the string into words and return an array of the words.  # 6
      # 7
    For example:  # 8
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  # 9
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  # 10
    """"""  # 11
  # 12
    if not s:  # 13
        return []  # 14
  # 15
    s_list = []  # 16
  # 17
    for letter in s:  # 18
        if letter == ',':  # 19
            s_list.append(' ')  # 20
        else:  # 21
            s_list.append(letter)  # 22
  # 23
    s_list = """".join(s_list)  # 24
    return s_list.split()  # 25
  # 26","  # a
def words_string(s):  # b
  # c
    """"""  # d
    You will be given a string of words separated by commas or spaces. Your task is  # e
    to split the string into words and return an array of the words.  # f
      # g
    For example:  # h
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  # i
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  # j
    """"""  # k
  # l
    if not s:  # m
        return []  # n
  # o
    s_list = []  # p
  # q
    for letter in s:  # r
        if letter == ',':  # s
            s_list.append(' ')  # t
        else:  # u
            s_list.append(letter)  # v
  # w
    s_list = """".join(s_list)  # x
    return s_list.split()  # y
  # z"
