,HumanEval_ID,Name,FunctionCall,ExecutedLines,ExecutedLines_Symbols,Code_Indices,Code_Symbols
10,HumanEval/1,separate_paren_groups,"('(()()) ((())) () ((())()())',)","[14, 15, 16, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 27, 28, 18, 19, 22, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 20, 21, 18, 19, 22, 23, 24, 26, 18, 19, 22, 23, 24, 26, 27, 28, 18, 30]",noprsturstursvwxzrstursvwxzrsvwxzABrsvrstursturstursvwxzrsvwxzrsvwxzABrsvrstursvwxzABrsvrstursturstursvwxzrsvwxzrstursvwxzrstursvwxzrsvwxzABrD,"from typing import List  #Line 1
  #Line 2
  #Line 3
def separate_paren_groups(paren_string: str) -> List[str]:  #Line 4
  #Line 5
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to  #Line 6
    separate those group into separate strings and return the list of those.  #Line 7
    Separate groups are balanced (each open brace is properly closed) and not nested within each other  #Line 8
    Ignore any spaces in the input string.  #Line 9
    >>> separate_paren_groups('( ) (( )) (( )( ))')  #Line 10
    ['()', '(())', '(()())']  #Line 11
    """"""  #Line 12
  #Line 13
    result = []  #Line 14
    current_string = []  #Line 15
    current_depth = 0  #Line 16
  #Line 17
    for c in paren_string:  #Line 18
        if c == '(':  #Line 19
            current_depth += 1  #Line 20
            current_string.append(c)  #Line 21
        elif c == ')':  #Line 22
            current_depth -= 1  #Line 23
            current_string.append(c)  #Line 24
  #Line 25
            if current_depth == 0:  #Line 26
                result.append(''.join(current_string))  #Line 27
                current_string.clear()  #Line 28
  #Line 29
    return result  #Line 30
  #Line 31","from typing import List  # a
  # b
  # c
def separate_paren_groups(paren_string: str) -> List[str]:  # d
  # e
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to  # f
    separate those group into separate strings and return the list of those.  # g
    Separate groups are balanced (each open brace is properly closed) and not nested within each other  # h
    Ignore any spaces in the input string.  # i
    >>> separate_paren_groups('( ) (( )) (( )( ))')  # j
    ['()', '(())', '(()())']  # k
    """"""  # l
  # m
    result = []  # n
    current_string = []  # o
    current_depth = 0  # p
  # q
    for c in paren_string:  # r
        if c == '(':  # s
            current_depth += 1  # t
            current_string.append(c)  # u
        elif c == ')':  # v
            current_depth -= 1  # w
            current_string.append(c)  # x
  # y
            if current_depth == 0:  # z
                result.append(''.join(current_string))  # A
                current_string.clear()  # B
  # C
    return result  # D
  # E"
11,HumanEval/10,make_palindrome,'x',"[22, 25, 27, 6, 30]",vyAfD,"  #Line 1
  #Line 2
def is_palindrome(string: str) -> bool:  #Line 3
  #Line 4
    """""" Test if given string is a palindrome """"""  #Line 5
    return string == string[::-1]  #Line 6
  #Line 7
  #Line 8
def make_palindrome(string: str) -> str:  #Line 9
    """""" Find the shortest palindrome that begins with a supplied string.  #Line 10
    Algorithm idea is simple:  #Line 11
    - Find the longest postfix of supplied string that is a palindrome.  #Line 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  #Line 13
    >>> make_palindrome('')  #Line 14
    ''  #Line 15
    >>> make_palindrome('cat')  #Line 16
    'catac'  #Line 17
    >>> make_palindrome('cata')  #Line 18
    'catac'  #Line 19
    """"""  #Line 20
  #Line 21
    if not string:  #Line 22
        return ''  #Line 23
  #Line 24
    beginning_of_suffix = 0  #Line 25
  #Line 26
    while not is_palindrome(string[beginning_of_suffix:]):  #Line 27
        beginning_of_suffix += 1  #Line 28
  #Line 29
    return string + string[:beginning_of_suffix][::-1]  #Line 30
  #Line 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
12,HumanEval/10,make_palindrome,'jerry',"[22, 25, 27, 6, 28, 27, 6, 28, 27, 6, 28, 27, 6, 28, 27, 6, 30]",vyAfBAfBAfBAfBAfD,"  #Line 1
  #Line 2
def is_palindrome(string: str) -> bool:  #Line 3
  #Line 4
    """""" Test if given string is a palindrome """"""  #Line 5
    return string == string[::-1]  #Line 6
  #Line 7
  #Line 8
def make_palindrome(string: str) -> str:  #Line 9
    """""" Find the shortest palindrome that begins with a supplied string.  #Line 10
    Algorithm idea is simple:  #Line 11
    - Find the longest postfix of supplied string that is a palindrome.  #Line 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  #Line 13
    >>> make_palindrome('')  #Line 14
    ''  #Line 15
    >>> make_palindrome('cat')  #Line 16
    'catac'  #Line 17
    >>> make_palindrome('cata')  #Line 18
    'catac'  #Line 19
    """"""  #Line 20
  #Line 21
    if not string:  #Line 22
        return ''  #Line 23
  #Line 24
    beginning_of_suffix = 0  #Line 25
  #Line 26
    while not is_palindrome(string[beginning_of_suffix:]):  #Line 27
        beginning_of_suffix += 1  #Line 28
  #Line 29
    return string + string[:beginning_of_suffix][::-1]  #Line 30
  #Line 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
13,HumanEval/10,make_palindrome,'xyx',"[22, 25, 27, 6, 30]",vyAfD,"  #Line 1
  #Line 2
def is_palindrome(string: str) -> bool:  #Line 3
  #Line 4
    """""" Test if given string is a palindrome """"""  #Line 5
    return string == string[::-1]  #Line 6
  #Line 7
  #Line 8
def make_palindrome(string: str) -> str:  #Line 9
    """""" Find the shortest palindrome that begins with a supplied string.  #Line 10
    Algorithm idea is simple:  #Line 11
    - Find the longest postfix of supplied string that is a palindrome.  #Line 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  #Line 13
    >>> make_palindrome('')  #Line 14
    ''  #Line 15
    >>> make_palindrome('cat')  #Line 16
    'catac'  #Line 17
    >>> make_palindrome('cata')  #Line 18
    'catac'  #Line 19
    """"""  #Line 20
  #Line 21
    if not string:  #Line 22
        return ''  #Line 23
  #Line 24
    beginning_of_suffix = 0  #Line 25
  #Line 26
    while not is_palindrome(string[beginning_of_suffix:]):  #Line 27
        beginning_of_suffix += 1  #Line 28
  #Line 29
    return string + string[:beginning_of_suffix][::-1]  #Line 30
  #Line 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
14,HumanEval/10,make_palindrome,'xyz',"[22, 25, 27, 6, 28, 27, 6, 28, 27, 6, 30]",vyAfBAfBAfD,"  #Line 1
  #Line 2
def is_palindrome(string: str) -> bool:  #Line 3
  #Line 4
    """""" Test if given string is a palindrome """"""  #Line 5
    return string == string[::-1]  #Line 6
  #Line 7
  #Line 8
def make_palindrome(string: str) -> str:  #Line 9
    """""" Find the shortest palindrome that begins with a supplied string.  #Line 10
    Algorithm idea is simple:  #Line 11
    - Find the longest postfix of supplied string that is a palindrome.  #Line 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  #Line 13
    >>> make_palindrome('')  #Line 14
    ''  #Line 15
    >>> make_palindrome('cat')  #Line 16
    'catac'  #Line 17
    >>> make_palindrome('cata')  #Line 18
    'catac'  #Line 19
    """"""  #Line 20
  #Line 21
    if not string:  #Line 22
        return ''  #Line 23
  #Line 24
    beginning_of_suffix = 0  #Line 25
  #Line 26
    while not is_palindrome(string[beginning_of_suffix:]):  #Line 27
        beginning_of_suffix += 1  #Line 28
  #Line 29
    return string + string[:beginning_of_suffix][::-1]  #Line 30
  #Line 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
15,HumanEval/10,make_palindrome,'',"[22, 23]",vw,"  #Line 1
  #Line 2
def is_palindrome(string: str) -> bool:  #Line 3
  #Line 4
    """""" Test if given string is a palindrome """"""  #Line 5
    return string == string[::-1]  #Line 6
  #Line 7
  #Line 8
def make_palindrome(string: str) -> str:  #Line 9
    """""" Find the shortest palindrome that begins with a supplied string.  #Line 10
    Algorithm idea is simple:  #Line 11
    - Find the longest postfix of supplied string that is a palindrome.  #Line 12
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  #Line 13
    >>> make_palindrome('')  #Line 14
    ''  #Line 15
    >>> make_palindrome('cat')  #Line 16
    'catac'  #Line 17
    >>> make_palindrome('cata')  #Line 18
    'catac'  #Line 19
    """"""  #Line 20
  #Line 21
    if not string:  #Line 22
        return ''  #Line 23
  #Line 24
    beginning_of_suffix = 0  #Line 25
  #Line 26
    while not is_palindrome(string[beginning_of_suffix:]):  #Line 27
        beginning_of_suffix += 1  #Line 28
  #Line 29
    return string + string[:beginning_of_suffix][::-1]  #Line 30
  #Line 31","  # a
  # b
def is_palindrome(string: str) -> bool:  # c
  # d
    """""" Test if given string is a palindrome """"""  # e
    return string == string[::-1]  # f
  # g
  # h
def make_palindrome(string: str) -> str:  # i
    """""" Find the shortest palindrome that begins with a supplied string.  # j
    Algorithm idea is simple:  # k
    - Find the longest postfix of supplied string that is a palindrome.  # l
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.  # m
    >>> make_palindrome('')  # n
    ''  # o
    >>> make_palindrome('cat')  # p
    'catac'  # q
    >>> make_palindrome('cata')  # r
    'catac'  # s
    """"""  # t
  # u
    if not string:  # v
        return ''  # w
  # x
    beginning_of_suffix = 0  # y
  # z
    while not is_palindrome(string[beginning_of_suffix:]):  # A
        beginning_of_suffix += 1  # B
  # C
    return string + string[:beginning_of_suffix][::-1]  # D
  # E"
16,HumanEval/100,make_a_pile,"(3,)","[18, 18, 18, 18, 18]",rrrrr,"  #Line 1
def make_a_pile(n):  #Line 2
  #Line 3
    """"""  #Line 4
    Given a positive integer n, you have to make a pile of n levels of stones.  #Line 5
    The first level has n stones.  #Line 6
    The number of stones in the next level is:  #Line 7
        - the next odd number if n is odd.  #Line 8
        - the next even number if n is even.  #Line 9
    Return the number of stones in each level in a list, where element at index  #Line 10
    i represents the number of stones in the level (i+1).  #Line 11
  #Line 12
    Examples:  #Line 13
    >>> make_a_pile(3)  #Line 14
    [3, 5, 7]  #Line 15
    """"""  #Line 16
  #Line 17
    return [n + 2*i for i in range(n)]  #Line 18
  #Line 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
17,HumanEval/100,make_a_pile,"(4,)","[18, 18, 18, 18, 18, 18]",rrrrrr,"  #Line 1
def make_a_pile(n):  #Line 2
  #Line 3
    """"""  #Line 4
    Given a positive integer n, you have to make a pile of n levels of stones.  #Line 5
    The first level has n stones.  #Line 6
    The number of stones in the next level is:  #Line 7
        - the next odd number if n is odd.  #Line 8
        - the next even number if n is even.  #Line 9
    Return the number of stones in each level in a list, where element at index  #Line 10
    i represents the number of stones in the level (i+1).  #Line 11
  #Line 12
    Examples:  #Line 13
    >>> make_a_pile(3)  #Line 14
    [3, 5, 7]  #Line 15
    """"""  #Line 16
  #Line 17
    return [n + 2*i for i in range(n)]  #Line 18
  #Line 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
18,HumanEval/100,make_a_pile,"(5,)","[18, 18, 18, 18, 18, 18, 18]",rrrrrrr,"  #Line 1
def make_a_pile(n):  #Line 2
  #Line 3
    """"""  #Line 4
    Given a positive integer n, you have to make a pile of n levels of stones.  #Line 5
    The first level has n stones.  #Line 6
    The number of stones in the next level is:  #Line 7
        - the next odd number if n is odd.  #Line 8
        - the next even number if n is even.  #Line 9
    Return the number of stones in each level in a list, where element at index  #Line 10
    i represents the number of stones in the level (i+1).  #Line 11
  #Line 12
    Examples:  #Line 13
    >>> make_a_pile(3)  #Line 14
    [3, 5, 7]  #Line 15
    """"""  #Line 16
  #Line 17
    return [n + 2*i for i in range(n)]  #Line 18
  #Line 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
19,HumanEval/100,make_a_pile,"(6,)","[18, 18, 18, 18, 18, 18, 18, 18]",rrrrrrrr,"  #Line 1
def make_a_pile(n):  #Line 2
  #Line 3
    """"""  #Line 4
    Given a positive integer n, you have to make a pile of n levels of stones.  #Line 5
    The first level has n stones.  #Line 6
    The number of stones in the next level is:  #Line 7
        - the next odd number if n is odd.  #Line 8
        - the next even number if n is even.  #Line 9
    Return the number of stones in each level in a list, where element at index  #Line 10
    i represents the number of stones in the level (i+1).  #Line 11
  #Line 12
    Examples:  #Line 13
    >>> make_a_pile(3)  #Line 14
    [3, 5, 7]  #Line 15
    """"""  #Line 16
  #Line 17
    return [n + 2*i for i in range(n)]  #Line 18
  #Line 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
20,HumanEval/100,make_a_pile,"(8,)","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",rrrrrrrrrr,"  #Line 1
def make_a_pile(n):  #Line 2
  #Line 3
    """"""  #Line 4
    Given a positive integer n, you have to make a pile of n levels of stones.  #Line 5
    The first level has n stones.  #Line 6
    The number of stones in the next level is:  #Line 7
        - the next odd number if n is odd.  #Line 8
        - the next even number if n is even.  #Line 9
    Return the number of stones in each level in a list, where element at index  #Line 10
    i represents the number of stones in the level (i+1).  #Line 11
  #Line 12
    Examples:  #Line 13
    >>> make_a_pile(3)  #Line 14
    [3, 5, 7]  #Line 15
    """"""  #Line 16
  #Line 17
    return [n + 2*i for i in range(n)]  #Line 18
  #Line 19","  # a
def make_a_pile(n):  # b
  # c
    """"""  # d
    Given a positive integer n, you have to make a pile of n levels of stones.  # e
    The first level has n stones.  # f
    The number of stones in the next level is:  # g
        - the next odd number if n is odd.  # h
        - the next even number if n is even.  # i
    Return the number of stones in each level in a list, where element at index  # j
    i represents the number of stones in the level (i+1).  # k
  # l
    Examples:  # m
    >>> make_a_pile(3)  # n
    [3, 5, 7]  # o
    """"""  # p
  # q
    return [n + 2*i for i in range(n)]  # r
  # s"
21,HumanEval/101,words_string,"""One, two, three, four, five, six""","[13, 16, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 20, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 24, 25]",mprsvrsvrsvrstrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrsvrstrsvrsvrsvrsvrxy,"  #Line 1
def words_string(s):  #Line 2
  #Line 3
    """"""  #Line 4
    You will be given a string of words separated by commas or spaces. Your task is  #Line 5
    to split the string into words and return an array of the words.  #Line 6
      #Line 7
    For example:  #Line 8
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  #Line 9
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  #Line 10
    """"""  #Line 11
  #Line 12
    if not s:  #Line 13
        return []  #Line 14
  #Line 15
    s_list = []  #Line 16
  #Line 17
    for letter in s:  #Line 18
        if letter == ',':  #Line 19
            s_list.append(' ')  #Line 20
        else:  #Line 21
            s_list.append(letter)  #Line 22
  #Line 23
    s_list = """".join(s_list)  #Line 24
    return s_list.split()  #Line 25
  #Line 26","  # a
def words_string(s):  # b
  # c
    """"""  # d
    You will be given a string of words separated by commas or spaces. Your task is  # e
    to split the string into words and return an array of the words.  # f
      # g
    For example:  # h
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]  # i
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]  # j
    """"""  # k
  # l
    if not s:  # m
        return []  # n
  # o
    s_list = []  # p
  # q
    for letter in s:  # r
        if letter == ',':  # s
            s_list.append(' ')  # t
        else:  # u
            s_list.append(letter)  # v
  # w
    s_list = """".join(s_list)  # x
    return s_list.split()  # y
  # z"
